epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,795.423,1.3251,1.24086,0.67963,0.56428,0.36562,0.37837,0.20866,1.53169,1.83701,0.94317,0.0086726,0.0086726,0.0086726
56,809.975,1.31989,1.25097,0.68191,0.43095,0.43433,0.39206,0.21856,1.5582,1.6105,0.95331,0.00863765,0.00863765,0.00863765
57,824.473,1.32455,1.24733,0.67958,0.47996,0.39522,0.37728,0.21231,1.56939,1.74217,0.95118,0.0086027,0.0086027,0.0086027
58,839.107,1.32446,1.24198,0.68293,0.59514,0.40154,0.38587,0.21136,1.52182,1.63196,0.93431,0.00856775,0.00856775,0.00856775
59,853.973,1.31006,1.24865,0.68067,0.59918,0.37368,0.37137,0.2039,1.63194,1.66692,0.98817,0.00853279,0.00853279,0.00853279
60,869.081,1.31,1.2288,0.67683,0.74983,0.33832,0.39387,0.21914,1.5865,1.6221,0.95788,0.00849784,0.00849784,0.00849784
61,884.013,1.3062,1.22131,0.67546,0.45885,0.40807,0.39329,0.22198,1.51894,1.58041,0.93509,0.00846289,0.00846289,0.00846289
62,898.939,1.2908,1.20923,0.66696,0.48185,0.39061,0.38962,0.22171,1.54797,1.57754,0.9477,0.00842794,0.00842794,0.00842794
63,913.78,1.30549,1.21745,0.67339,0.48382,0.41973,0.3955,0.21174,1.56878,1.62485,0.94523,0.00839299,0.00839299,0.00839299
64,928.69,1.30489,1.21724,0.67392,0.60772,0.34687,0.39966,0.2245,1.52944,1.62599,0.9314,0.00835803,0.00835803,0.00835803
65,942.802,1.29464,1.20711,0.67269,0.55386,0.36077,0.34211,0.19096,1.65837,1.78178,0.98154,0.00832308,0.00832308,0.00832308
66,956.622,1.29682,1.21375,0.67453,0.52922,0.39896,0.38093,0.21148,1.61111,1.66008,0.98358,0.00828813,0.00828813,0.00828813
