epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1204.96,1.20026,1.07541,0.62473,0.55434,0.47052,0.45,0.25251,1.51342,1.56533,0.85507,0.0077289,0.0077289,0.0077289
83,1218.89,1.20516,1.08683,0.62834,0.54024,0.47378,0.44317,0.24619,1.55685,1.51753,0.86937,0.00769395,0.00769395,0.00769395
84,1232.95,1.20489,1.07009,0.62606,0.53591,0.47696,0.46738,0.26488,1.49694,1.47647,0.82812,0.007659,0.007659,0.007659
85,1247,1.1936,1.05956,0.61915,0.56092,0.49551,0.47101,0.26032,1.54323,1.68563,0.86689,0.00762405,0.00762405,0.00762405
86,1261.46,1.18933,1.08085,0.61833,0.48005,0.48373,0.47632,0.26754,1.51902,1.49791,0.85469,0.00758909,0.00758909,0.00758909
87,1276.1,1.20692,1.08818,0.62612,0.64044,0.46304,0.46792,0.2611,1.51481,1.53929,0.8705,0.00755414,0.00755414,0.00755414
88,1290.49,1.17681,1.05815,0.6153,0.59499,0.46853,0.43555,0.24326,1.60466,1.57885,0.86437,0.00751919,0.00751919,0.00751919
89,1304.61,1.20023,1.0734,0.62051,0.60715,0.49486,0.4797,0.26825,1.53959,1.57771,0.84645,0.00748424,0.00748424,0.00748424
90,1319.18,1.19699,1.04912,0.61971,0.62131,0.49784,0.50001,0.29104,1.43444,1.54626,0.82947,0.00744929,0.00744929,0.00744929
91,1333.17,1.18401,1.05351,0.62177,0.63702,0.46613,0.47406,0.26888,1.49551,1.5131,0.84034,0.00741433,0.00741433,0.00741433
92,1347.23,1.1942,1.06073,0.61948,0.61539,0.48582,0.52114,0.29899,1.50543,1.44939,0.84195,0.00737938,0.00737938,0.00737938
93,1361.22,1.20177,1.06899,0.62246,0.59873,0.48267,0.49076,0.27794,1.52364,1.48237,0.85272,0.00734443,0.00734443,0.00734443
94,1375.43,1.19162,1.04618,0.61994,0.61154,0.47902,0.50554,0.29352,1.50789,1.46147,0.85997,0.00730948,0.00730948,0.00730948
95,1389.41,1.19171,1.04861,0.6209,0.63546,0.48625,0.49443,0.28877,1.51983,1.46901,0.84788,0.00727453,0.00727453,0.00727453
96,1403.67,1.18454,1.04065,0.61996,0.56071,0.44366,0.45814,0.24702,1.62608,1.59551,0.89322,0.00723958,0.00723958,0.00723958
97,1417.96,1.1917,1.06543,0.62382,0.59653,0.46762,0.46577,0.25282,1.61212,1.61633,0.90762,0.00720462,0.00720462,0.00720462
