epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,1511.66,1.38674,1.14466,1.23858,0.53894,0.49372,0.46139,0.26128,1.74232,1.47005,1.74489,0.00643716,0.00643716,0.00643716
101,1526.02,1.36699,1.13654,1.22652,0.5436,0.5052,0.46541,0.26171,1.61756,1.5042,1.67293,0.00640561,0.00640561,0.00640561
102,1540.54,1.3756,1.15794,1.22877,0.62702,0.44179,0.45752,0.25907,1.6486,1.49064,1.71004,0.00637407,0.00637407,0.00637407
103,1555.89,1.35628,1.1228,1.21487,0.44671,0.47175,0.46262,0.25939,1.61749,1.45821,1.68405,0.00634253,0.00634253,0.00634253
104,1571.69,1.3564,1.1312,1.22311,0.56576,0.41956,0.43101,0.22489,1.74035,1.65858,1.74852,0.00631098,0.00631098,0.00631098
105,1587.36,1.36613,1.12379,1.21895,0.41842,0.46046,0.43281,0.24999,1.69757,1.93791,1.76646,0.00627944,0.00627944,0.00627944
106,1603.01,1.35434,1.12822,1.22196,0.56419,0.47401,0.45794,0.2625,1.6593,1.43358,1.67298,0.00624789,0.00624789,0.00624789
107,1618.49,1.38544,1.14255,1.23985,0.52632,0.50822,0.48337,0.27344,1.60006,1.5031,1.67554,0.00621635,0.00621635,0.00621635
108,1634,1.36994,1.12753,1.22529,0.59659,0.47438,0.46821,0.27009,1.61073,1.4866,1.67997,0.00618481,0.00618481,0.00618481
109,1649.46,1.35754,1.12261,1.2207,0.52362,0.45872,0.43077,0.23404,1.72334,1.59537,1.73301,0.00615326,0.00615326,0.00615326
110,1664.95,1.3483,1.11258,1.22555,0.57274,0.44823,0.45598,0.26078,1.65518,1.53292,1.71653,0.00612172,0.00612172,0.00612172
111,1680.61,1.35228,1.11836,1.22213,0.58115,0.46561,0.44951,0.25744,1.62878,1.46061,1.71212,0.00609018,0.00609018,0.00609018
112,1696.23,1.35989,1.12538,1.22725,0.56691,0.45419,0.44726,0.25692,1.63852,1.49348,1.70511,0.00605863,0.00605863,0.00605863
113,1712.02,1.36012,1.12055,1.22265,0.53028,0.48394,0.44974,0.25254,1.74584,1.68967,1.80261,0.00602709,0.00602709,0.00602709
114,1727.63,1.3499,1.12099,1.21249,0.60161,0.43726,0.42092,0.21403,1.90366,1.87003,1.90579,0.00599554,0.00599554,0.00599554
115,1743.41,1.33736,1.10343,1.20868,0.62799,0.43953,0.4668,0.26114,1.63691,1.50997,1.69031,0.005964,0.005964,0.005964
116,1759.15,1.34508,1.09967,1.21278,0.36401,0.18581,0.13876,0.04574,3.14457,4.02241,2.74158,0.00593246,0.00593246,0.00593246
117,1774.49,1.35535,1.11012,1.2156,0.54823,0.42889,0.40496,0.21424,1.91158,1.80865,1.90334,0.00590091,0.00590091,0.00590091
118,1789.89,1.34512,1.09048,1.20229,0.56412,0.49147,0.4831,0.28105,1.60683,1.45604,1.6743,0.00586937,0.00586937,0.00586937
119,1805.33,1.34315,1.09275,1.2149,0.55436,0.47592,0.46007,0.26678,1.64779,1.44815,1.68604,0.00583782,0.00583782,0.00583782
120,1820.77,1.33373,1.08583,1.21085,0.58024,0.50356,0.47445,0.27617,1.64231,1.40873,1.70371,0.00580628,0.00580628,0.00580628
